,seqlength,par1_size,par2_size,RF,F1,runtime
310,600,1,564,2,99.91134751773049,4.864478826522827
311,600,3,562,14,99.37943262411348,6.749976873397827
312,600,1,564,10,99.55673758865247,4.877928733825684
313,600,9,556,6,99.7340425531915,7.802022695541382
314,600,8,557,4,99.82269503546101,7.620792627334595
315,600,3,562,10,99.55673758865247,6.755435466766357
316,600,7,558,20,99.11347517730496,7.3782641887664795
317,600,1,564,6,99.7340425531915,4.953226804733276
318,600,1,564,2,99.91134751773049,4.882008075714111
319,600,1,564,0,100.0,4.874279260635376
320,600,1,564,2,99.91134751773049,4.855631113052368
321,600,2,563,0,100.0,6.657090663909912
322,600,2,563,10,99.55673758865247,6.639728546142578
323,600,5,560,6,99.7340425531915,7.031145811080933
324,600,3,562,4,99.82269503546101,6.724167585372925
325,600,1,564,0,100.0,4.967949390411377
326,600,3,562,0,100.0,6.717918634414673
327,600,1,564,4,99.82269503546101,4.865846157073975
328,600,2,563,4,99.82269503546101,6.624381065368652
329,600,1,564,0,100.0,4.876644611358643
330,600,1,564,2,99.91134751773049,4.8688719272613525
331,600,7,558,10,99.55673758865247,7.345909118652344
332,600,2,563,2,99.91134751773049,6.642746925354004
333,600,1,564,0,100.0,4.844389915466309
334,600,1,564,2,99.91134751773049,4.846992254257202
335,600,5,560,4,99.82269503546101,7.048207998275757
336,600,21,544,22,99.02482269503547,8.457286596298218
337,600,3,562,6,99.7340425531915,6.696484088897705
338,600,2,563,2,99.91134751773049,6.607121229171753
339,600,2,563,0,100.0,6.631503105163574
340,600,1,564,2,99.91134751773049,4.852093696594238
341,600,2,563,4,99.82269503546101,6.7416088581085205
342,600,2,563,4,99.82269503546101,6.601423025131226
343,600,3,562,0,100.0,6.7173380851745605
344,600,1,564,4,99.82269503546101,4.840197801589966
345,600,1,564,4,99.82269503546101,4.84900689125061
346,600,1,564,8,99.64539007092199,4.865780830383301
347,600,1,564,0,100.0,4.853940486907959
348,600,1,564,2,99.91134751773049,4.855400085449219
349,600,2,563,4,99.82269503546101,6.6103129386901855
350,600,4,561,8,99.64539007092199,6.89694356918335
351,600,1,564,6,99.7340425531915,4.854033946990967
352,600,1,564,0,100.0,4.8218092918396
353,600,1,564,0,100.0,4.836838006973267
354,600,1,564,2,99.91134751773049,4.831894159317017
355,600,1,564,4,99.82269503546101,4.865365028381348
356,600,1,564,4,99.82269503546101,4.838616371154785
357,600,2,563,2,99.91134751773049,6.629363298416138
358,600,1,564,0,100.0,4.859984636306763
359,600,3,562,12,99.46808510638297,6.702125310897827
360,600,1,564,0,100.0,4.824332237243652
361,600,4,561,6,99.7340425531915,6.874223709106445
362,600,1,564,2,99.91134751773049,4.8380513191223145
363,600,98,467,6,99.7340425531915,10.7791268825531
364,600,1,564,0,100.0,4.85059118270874
365,600,59,506,6,99.7340425531915,9.746030330657959
366,600,1,564,0,100.0,4.832816123962402
367,600,2,563,6,99.7340425531915,6.632646083831787
368,600,1,564,0,100.0,4.851962566375732
369,600,2,563,2,99.91134751773049,6.653395652770996
370,600,1,564,0,100.0,4.904391527175903
371,600,24,541,6,99.7340425531915,8.719943284988403
372,600,30,535,18,99.20212765957446,8.960975885391235
373,600,1,564,2,99.91134751773049,5.024192810058594
374,600,9,556,20,99.11347517730496,7.843037366867065
375,600,1,564,0,100.0,4.926858425140381
376,600,1,564,8,99.64539007092199,4.905476093292236
377,600,1,564,4,99.82269503546101,4.9394659996032715
378,600,3,562,6,99.7340425531915,6.8606390953063965
379,600,1,564,0,100.0,4.955487966537476
380,600,2,563,2,99.91134751773049,6.7992424964904785
381,600,1,564,2,99.91134751773049,4.936277866363525
382,600,7,558,6,99.7340425531915,7.567610263824463
383,600,4,561,2,99.91134751773049,7.092770099639893
384,600,2,563,4,99.82269503546101,6.855384588241577
385,600,2,563,0,100.0,6.821640253067017
386,600,5,560,4,99.82269503546101,7.305858373641968
387,600,7,558,10,99.55673758865247,7.6643946170806885
388,600,2,563,6,99.7340425531915,7.160694360733032
389,600,2,563,2,99.91134751773049,6.827531814575195
390,600,1,564,8,99.64539007092199,5.019445419311523
391,600,2,563,8,99.64539007092199,6.876189708709717
392,600,121,444,26,98.84751773049645,11.936965942382812
393,600,10,555,12,99.46808510638297,8.192180156707764
394,600,1,564,2,99.91134751773049,5.022143602371216
395,600,1,564,14,99.37943262411348,5.004513740539551
396,600,6,559,18,99.20212765957446,7.463949203491211
397,600,1,564,4,99.82269503546101,5.005221366882324
398,600,2,563,10,99.55673758865247,6.848733425140381
399,600,1,564,2,99.91134751773049,5.010235071182251
400,800,1,564,0,100.0,5.010802268981934
401,800,8,557,12,99.46808510638297,7.789021253585815
402,800,3,562,4,99.82269503546101,6.902527809143066
403,800,1,564,0,100.0,5.00933313369751
404,800,1,564,2,99.91134751773049,5.0131003856658936
405,800,1,564,0,100.0,4.996649742126465
406,800,4,561,4,99.82269503546101,7.120959281921387
407,800,2,563,0,100.0,6.862187147140503
408,800,1,564,0,100.0,4.9801106452941895
409,800,1,564,2,99.91134751773049,5.0049827098846436
410,800,1,564,4,99.82269503546101,5.2397356033325195
411,800,317,248,14,99.37943262411348,14.110952138900757
412,800,1,564,8,99.64539007092199,4.993345737457275
413,800,1,564,0,100.0,4.994505167007446
414,800,2,563,2,99.91134751773049,6.830667495727539
415,800,1,564,2,99.91134751773049,4.995555877685547
416,800,1,564,2,99.91134751773049,4.989487886428833
417,800,8,557,10,99.55673758865247,7.830682039260864
418,800,1,564,6,99.7340425531915,4.98779559135437
419,800,1,564,6,99.7340425531915,4.999993562698364
420,800,1,564,0,100.0,5.067880630493164
421,800,9,556,10,99.55673758865247,8.034587621688843
422,800,5,560,8,99.64539007092199,7.413110733032227
423,800,5,560,12,99.46808510638297,7.4329633712768555
424,800,4,561,6,99.7340425531915,7.268695592880249
425,800,6,559,8,99.64539007092199,7.582463502883911
426,800,23,542,14,99.37943262411348,9.048410654067993
427,800,1,564,0,100.0,5.071638584136963
428,800,2,563,8,99.64539007092199,6.951096773147583
429,800,1,564,18,99.20212765957446,5.052328586578369
430,800,1,564,4,99.82269503546101,5.028927326202393
431,800,2,563,0,100.0,6.714783191680908
432,800,1,564,6,99.7340425531915,4.916512727737427
433,800,3,562,2,99.91134751773049,6.819924592971802
434,800,2,563,10,99.55673758865247,6.697245836257935
435,800,2,563,2,99.91134751773049,6.701838970184326
436,800,1,564,0,100.0,4.938007831573486
437,800,38,527,10,99.55673758865247,9.254505157470703
438,800,1,564,0,100.0,4.929895877838135
